"TransactionID","GeonameID","Latitude","Longitude","Geoname","UcdpPrecision","ADM1","ADM1ID","ADM2","ADM2ID"
"OAP1-441","1283601","27.25","87.08333","Bhojpur","2","Eastern","2153","Koshi","22354"
"OAP1-441","7933948","27.198","87.12328","Hile","1","Eastern","2153","Koshi","22354"
"OAP1-441","7964340","26.99588","86.9609","Chandithan","1","Eastern","2153","Sagarmatha","22356"
"OAP1-442","1283601","27.25","87.08333","Bhojpur","2","Eastern","2153","Koshi","22354"
"OAP1-442","7933948","27.198","87.12328","Hile","1","Eastern","2153","Koshi","22354"
"OAP1-443","1283601","27.25","87.08333","Bhojpur","2","Eastern","2153","Koshi","22354"
"OAP1-443","7933948","27.198","87.12328","Hile","1","Eastern","2153","Koshi","22354"
"OAP1-444","1282771","26.75","86.33333","Siraha","2","Eastern","2153","Sagarmatha","22356"
"OAP1-444","1283161","26.72958","86.49515","Lahan","1","Eastern","2153","Sagarmatha","22356"
"OAP1-444","8007916","26.77758","86.69276","Thadi","1","Eastern","2153","Sagarmatha","22356"
"OAP1-445","1282616","27.98333","83.76667","Waling","1","Western","2156","Gandaki","22363"
"OAP1-445","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-445","7802181","28.04251","83.67799","Huwas","1","Western","2156","Dhawalagiri","22362"
"OAP1-446","1283037","29.58333","82.41667","Mugu","2","Mid Western","2155","Karnali","22359"
"OAP1-447","1282898","28.26689","83.96851","Pokhara","1","Western","2156","Gandaki","22363"
"OAP1-447","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-447","7800800","28.20031","83.91379","Pumdibhumdi","1","Western","2156","Gandaki","22363"
"OAP1-447","7960399","28.3581","83.73834","Ulleri","1","Western","2156","Dhawalagiri","22362"
"OAP1-447","7961427","28.19288","83.95593","Chhore patan","1","Western","2156","Gandaki","22363"
"OAP1-447","7961509","28.19689","83.94221","Kalimati","1","Western","2156","Gandaki","22363"
"OAP1-448","1283726","27.91667","83.08333","Arghakhanchi","2","Western","2156","Lumbini","22364"
"OAP1-448","7799564","28.0145","83.1048","Argha","1","Western","2156","Lumbini","22364"
"OAP1-448","7799860","27.9736","83.1334","Sandhikharka","1","Western","2156","Lumbini","22364"
"OAP1-448","7940309","28.02974","83.0686","Hile","1","Western","2156","Lumbini","22364"
"OAP1-448","8001185","27.96653","83.82544","Minangkot","1","Western","2156","Gandaki","22363"
"OAP1-449","1283726","27.91667","83.08333","Arghakhanchi","2","Western","2156","Lumbini","22364"
"OAP1-449","7799592","27.9976","82.99","Asurkot","1","Western","2156","Lumbini","22364"
"OAP1-449","7799848","27.9844","83.0245","Khilji","1","Western","2156","Lumbini","22364"
"OAP1-449","7799852","27.964","83.0549","Nuwakot","1","Western","2156","Lumbini","22364"
"OAP1-449","7799860","27.9736","83.1334","Sandhikharka","1","Western","2156","Lumbini","22364"
"OAP1-449","7938210","27.91714","83.19321","Kur Dewichaur","1","Western","2156","Lumbini","22364"
"OAP1-45","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-450","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-450","7800386","28.55596","82.23934","Badagaun","1","Mid Western","2155","Rapti","22360"
"OAP1-450","7801256","28.46868","82.28152","Tharmare","1","Mid Western","2155","Rapti","22360"
"OAP1-451","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-451","7801252","28.4188","82.07744","Kubhindedaha","1","Mid Western","2155","Rapti","22360"
"OAP1-451","7989249","28.46184","82.00017","Baluwa Sangrahi","1","Mid Western","2155","Rapti","22360"
"OAP1-451","7989287","28.39409","82.11633","Simkharka","1","Mid Western","2155","Rapti","22360"
"OAP1-452","1282722","27.91667","84.25","Tanahun","2","Western","2156","Gandaki","22363"
"OAP1-453","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"OAP1-454","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-454","7989155","28.27486","82.14701","Jhirghat","1","Mid Western","2155","Rapti","22360"
"OAP1-455","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-456","1283202","27.25","86.83333","Khotang","2","Eastern","2153","Sagarmatha","22356"
"OAP1-456","7799888","27.2367","86.796","Diktel","1","Eastern","2153","Sagarmatha","22356"
"OAP1-457","1283202","27.25","86.83333","Khotang","2","Eastern","2153","Sagarmatha","22356"
"OAP1-457","7799888","27.2367","86.796","Diktel","1","Eastern","2153","Sagarmatha","22356"
"OAP1-458","1283202","27.25","86.83333","Khotang","2","Eastern","2153","Sagarmatha","22356"
"OAP1-458","7799888","27.2367","86.796","Diktel","1","Eastern","2153","Sagarmatha","22356"
"OAP1-459","1283202","27.25","86.83333","Khotang","2","Eastern","2153","Sagarmatha","22356"
"OAP1-459","7964485","27.23321","86.86297","Lamidanda","1","Eastern","2153","Sagarmatha","22356"
"OAP1-46","1282885","28.43447","81.09613","Rajapur","1","Mid Western","2155","Bheri","22361"
"OAP1-46","1283663","28.33333","81.41667","Bardiya","2","Mid Western","2155","Bheri","22361"
"OAP1-460","1283202","27.25","86.83333","Khotang","2","Eastern","2153","Sagarmatha","22356"
"OAP1-460","1283439","27.21525","86.80138","Diktel","1","Eastern","2153","Sagarmatha","22356"
"OAP1-461","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"OAP1-462","1283285","29.27472","82.18383","Jumla","2","Mid Western","2155","Karnali","22359"
"OAP1-462","1283287","29.27528","82.18333","Jumla","2","Mid Western","2155","Karnali","22359"
"OAP1-463","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-464","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-465","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-466","1282722","27.91667","84.25","Tanahun","2","Western","2156","Gandaki","22363"
"OAP1-466","1282799","27.82128","84.45416","Seti River","1","Western","2156","Gandaki","22363"
"OAP1-467","1282722","27.91667","84.25","Tanahun","2","Western","2156","Gandaki","22363"
"OAP1-468","1282722","27.91667","84.25","Tanahun","2","Western","2156","Gandaki","22363"
"OAP1-469","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"OAP1-47","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-47","1282839","27.48619","83.27714","Rummin-dei","1","Western","2156","Lumbini","22364"
"OAP1-470","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-471","1283243","28.33333","84","Kaski","2","Western","2156","Gandaki","22363"
"OAP1-472","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-472","7802366","28.50393","82.39718","Bafukhola","1","Mid Western","2155","Rapti","22360"
"OAP1-472","7936693","28.93534","81.7307","Patihalna","2","Mid Western","2155","Bheri","22361"
"OAP1-473","1283367","28.08333","83.33333","Gulmi","2","Western","2156","Lumbini","22364"
"OAP1-473","7800164","26.92607","87.79957","Dhuseni","1","Eastern","2153","Mechi","22355"
"OAP1-473","7949068","28.13109","83.42418","Dhuseni","1","Western","2156","Dhawalagiri","22362"
"OAP1-473","7949758","28.16963","83.16989","Pauwagaun","1","Western","2156","Lumbini","22364"
"OAP1-474","1283743","29.08333","81.33333","Achham","2","Far Western","2154","Seti","22358"
"OAP1-474","7799379","29.1566","81.4008","Santada","1","Far Western","2154","Seti","22358"
"OAP1-474","8000335","28.84469","81.46941","Thadagada","1","Mid Western","2155","Bheri","22361"
"OAP1-474","8008604","29.14965","81.19988","Dware","2","Far Western","2154","Seti","22358"
"OAP1-475","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-475","7980122","28.05635","82.74171","Udaypurkot","1","Mid Western","2155","Rapti","22360"
"OAP1-476","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-476","7801110","28.08912","82.64716","Kochiwang","1","Mid Western","2155","Rapti","22360"
"OAP1-477","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-477","7801110","28.08912","82.64716","Kochiwang","1","Mid Western","2155","Rapti","22360"
"OAP1-478","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-479","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-48","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-48","7799641","27.99348","84.81247","Salyantar","1","Western","2156","Gandaki","22363"
"OAP1-48","7942188","27.91483","84.89997","Dhading  Besi","1","Central","2152","Bagmati","22351"
"OAP1-480","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP1-481","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-482","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-483","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-484","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-485","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-486","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-487","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-488","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-489","1283085","27.41667","85.25","Makwanpur","2","Central","2152","Narayani","22353"
"OAP1-49","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-49","8007007","26.92323","86.7295","Betini","1","Eastern","2153","Sagarmatha","22356"
"OAP1-49","8007678","27.03292","86.49665","Majhkharka","1","Eastern","2153","Sagarmatha","22356"
"OAP1-490","1283085","27.41667","85.25","Makwanpur","2","Central","2152","Narayani","22353"
"OAP1-491","1283085","27.41667","85.25","Makwanpur","2","Central","2152","Narayani","22353"
"OAP1-492","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-493","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-493","7802344","27.54403","83.23973","Jogada","1","Western","2156","Lumbini","22364"
"OAP1-494","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-494","7801215","27.64127","83.28854","Gajedi","1","Western","2156","Lumbini","22364"
"OAP1-495","1282837","27.66667","83.41667","Rupandehi","1","Western","2156","Lumbini","22364"
"OAP1-495","7801210","27.65874","83.57387","Devadaha","1","Western","2156","Lumbini","22364"
"OAP1-496","1283241","27.70704","85.33218","Kathmandu District","2","Central","2152","Bagmati","22351"
"OAP1-497","1283241","27.70704","85.33218","Kathmandu District","2","Central","2152","Bagmati","22351"
"OAP1-497","7800826","27.74047","85.36604","Kapan","1","Central","2152","Bagmati","22351"
"OAP1-498","1283262","28.83333","80.33333","Kanchanpur","2","Far Western","2154","Mahakali","22357"
"OAP1-499","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
